cut,clarity,color,carat,price_per_carat
Premium,SI2,G,1.25,4168.266666666666
Premium,SI2,G,1.27,3427.5590551181103
Premium,SI2,G,1.28,4871.875
Premium,SI2,G,1.29,4694.573643410853
Premium,SI2,G,1.3,3798.461538461538
Premium,SI2,G,1.32,3312.8787878787875
Premium,SI2,G,1.33,4981.203007518797
Premium,SI2,G,1.34,4586.007462686567
Premium,SI2,G,1.35,4284.074074074074
Premium,SI2,G,1.37,4655.109489051095
Premium,SI2,G,1.38,4444.202898550725
Premium,SI2,G,1.4,4834.52380952381
Premium,SI2,G,1.46,4572.602739726028
Premium,SI2,G,1.47,5140.816326530612
Premium,SI2,G,1.5,5077.925925925925
Premium,SI2,G,1.51,5217.218543046358
Premium,SI2,G,1.52,5459.868421052632
Premium,SI2,G,1.53,5093.7908496732025
Premium,SI2,G,1.54,5217.316017316017
Premium,SI2,G,1.56,5678.205128205128
Premium,SI2,G,1.57,5459.872611464968
Premium,SI2,G,1.65,6042.424242424243
Premium,SI2,G,1.66,6042.168674698795
Premium,SI2,G,1.7,5834.588235294117
Premium,SI2,G,1.71,6607.894736842105
Premium,SI2,G,1.77,5459.887005649717
Premium,SI2,G,1.82,6637.912087912087
Premium,SI2,G,1.86,7215.05376344086
Premium,SI2,G,1.9,7325.789473684211
Premium,SI2,G,1.99,5771.859296482412
Premium,SI2,G,2.0,7002.888888888889
Premium,SI2,G,2.01,7898.445273631843
Premium,SI2,G,2.02,8067.722772277227
Premium,SI2,G,2.03,8567.980295566504
Premium,SI2,G,2.04,7082.516339869281
Premium,SI2,G,2.05,7769.2682926829275
Premium,SI2,G,2.06,7891.828478964401
Premium,SI2,G,2.08,6193.75
Premium,SI2,G,2.09,6710.047846889953
Premium,SI2,G,2.1,7449.285714285714
Premium,SI2,G,2.11,6962.085308056872
Premium,SI2,G,2.12,8567.924528301886
Premium,SI2,G,2.13,7912.910798122066
Premium,SI2,G,2.14,7186.682242990654
Premium,SI2,G,2.15,6760.0
Premium,SI2,G,2.17,5677.880184331798
Premium,SI2,G,2.18,8183.944954128439
Premium,SI2,G,2.21,7578.0542986425335
Premium,SI2,G,2.23,7535.874439461883
Premium,SI2,G,2.29,6286.0262008733625
Premium,SI2,G,2.38,6154.621848739496
Premium,SI2,G,2.65,6156.22641509434
Premium,SI2,G,3.01,4724.252491694352
Premium,SI2,H,0.3,1390.0
Premium,SI2,H,0.31,1258.0645161290322
Premium,SI2,H,0.32,1595.3125
Premium,SI2,H,0.33,1575.7575757575758
Premium,SI2,H,0.35,1367.6190476190477
Premium,SI2,H,0.39,1200.0
Premium,SI2,H,0.41,1810.9756097560976
Premium,SI2,H,0.43,1951.1627906976744
Premium,SI2,H,0.44,1725.0
Premium,SI2,H,0.49,2063.265306122449
Premium,SI2,H,0.5,2048.0
Premium,SI2,H,0.51,1890.1960784313726
Premium,SI2,H,0.52,1875.0
Premium,SI2,H,0.53,2007.5471698113206
Premium,SI2,H,0.54,1799.9999999999998
Premium,SI2,H,0.55,1838.181818181818
Premium,SI2,H,0.58,1837.9310344827588
Premium,SI2,H,0.7,2755.357142857143
Premium,SI2,H,0.71,2763.3802816901407
Premium,SI2,H,0.72,2977.777777777778
Premium,SI2,H,0.73,2726.7123287671234
Premium,SI2,H,0.74,2651.3513513513512
Premium,SI2,H,0.75,3019.333333333333
Premium,SI2,H,0.76,2611.842105263158
Premium,SI2,H,0.78,2658.974358974359
Premium,SI2,H,0.79,2885.6540084388184
Premium,SI2,H,0.8,2971.875
Premium,SI2,H,0.81,2959.259259259259
Premium,SI2,H,0.82,3126.829268292683
Premium,SI2,H,0.86,3205.813953488372
Premium,SI2,H,0.89,3047.7528089887637
Premium,SI2,H,0.9,3479.0740740740735
Premium,SI2,H,0.91,3773.9010989010985
Premium,SI2,H,0.92,3450.0
Premium,SI2,H,0.94,3547.872340425532
Premium,SI2,H,0.96,3843.75
Premium,SI2,H,0.97,3449.4845360824743
Premium,SI2,H,1.0,3796.8
Premium,SI2,H,1.01,3869.63696369637
Premium,SI2,H,1.02,3922.7668845315907
Premium,SI2,H,1.03,3920.388349514563
Premium,SI2,H,1.04,3957.371794871795
Premium,SI2,H,1.05,3556.190476190476
Premium,SI2,H,1.06,3802.830188679245
Premium,SI2,H,1.07,3924.2990654205605
Premium,SI2,H,1.08,4367.592592592592
Premium,SI2,H,1.09,4213.2372214941015
Premium,SI2,H,1.1,3899.0909090909095
Premium,SI2,H,1.11,4051.351351351351
Premium,SI2,H,1.12,3837.3214285714284
Premium,SI2,H,1.13,4028.318584070797
Premium,SI2,H,1.14,3742.105263157895
Premium,SI2,H,1.15,3808.04347826087
Premium,SI2,H,1.16,3789.0086206896553
Premium,SI2,H,1.17,4200.0
Premium,SI2,H,1.18,4200.0
Premium,SI2,H,1.19,3500.0
Premium,SI2,H,1.2,4211.166666666666
Premium,SI2,H,1.21,4335.055096418732
Premium,SI2,H,1.22,4461.475409836065
Premium,SI2,H,1.23,4480.081300813008
Premium,SI2,H,1.24,4187.580645161291
Premium,SI2,H,1.25,4760.0
Premium,SI2,H,1.26,4479.8941798941805
Premium,SI2,H,1.27,2240.1574803149606
Premium,SI2,H,1.28,4491.09375
Premium,SI2,H,1.29,4592.248062015504
Premium,SI2,H,1.3,4069.2307692307695
Premium,SI2,H,1.31,4563.9312977099235
Premium,SI2,H,1.32,4871.969696969697
Premium,SI2,H,1.33,4368.045112781954
Premium,SI2,H,1.36,3752.205882352941
Premium,SI2,H,1.38,4815.942028985508
Premium,SI2,H,1.41,5039.7163120567375
Premium,SI2,H,1.42,5152.112676056338
Premium,SI2,H,1.44,5152.083333333334
Premium,SI2,H,1.46,5208.219178082192
Premium,SI2,H,1.47,5151.700680272109
Premium,SI2,H,1.48,4200.0
Premium,SI2,H,1.5,4890.727272727273
Premium,SI2,H,1.51,5053.863134657837
Premium,SI2,H,1.52,4793.026315789474
Premium,SI2,H,1.53,4905.555555555556
Premium,SI2,H,1.55,4721.935483870968
Premium,SI2,H,1.56,5739.74358974359
Premium,SI2,H,1.58,5589.873417721519
Premium,SI2,H,1.59,5902.51572327044
Premium,SI2,H,1.6,5488.125
Premium,SI2,H,1.61,4810.55900621118
Premium,SI2,H,1.62,3919.753086419753
Premium,SI2,H,1.67,5312.275449101797
Premium,SI2,H,1.7,4687.058823529413
Premium,SI2,H,1.71,6204.970760233919
Premium,SI2,H,1.72,6249.418604651163
Premium,SI2,H,1.73,4027.7456647398844
Premium,SI2,H,1.74,6249.425287356322
Premium,SI2,H,1.84,4305.434782608695
Premium,SI2,H,1.86,6193.548387096774
Premium,SI2,H,1.87,5902.139037433155
Premium,SI2,H,2.0,6740.7
Premium,SI2,H,2.01,7224.164889836532
Premium,SI2,H,2.02,7455.247524752475
Premium,SI2,H,2.03,6603.201970443351
Premium,SI2,H,2.04,7012.908496732026
Premium,SI2,H,2.05,8015.121951219513
Premium,SI2,H,2.06,6215.533980582524
Premium,SI2,H,2.07,5359.420289855073
Premium,SI2,H,2.08,6180.528846153846
Premium,SI2,H,2.09,6626.794258373206
Premium,SI2,H,2.1,7918.571428571428
Premium,SI2,H,2.11,6271.563981042655
Premium,SI2,H,2.12,7145.990566037735
Premium,SI2,H,2.13,7001.408450704226
Premium,SI2,H,2.15,6902.093023255815
Premium,SI2,H,2.16,6452.083333333333
Premium,SI2,H,2.18,8015.137614678899
Premium,SI2,H,2.19,8015.525114155252
Premium,SI2,H,2.2,7178.333333333333
Premium,SI2,H,2.21,6289.592760180996
Premium,SI2,H,2.23,5794.170403587444
Premium,SI2,H,2.24,7435.714285714285
Premium,SI2,H,2.26,5979.20353982301
Premium,SI2,H,2.28,7883.11403508772
Premium,SI2,H,2.29,7714.410480349345
Premium,SI2,H,2.3,6529.130434782609
Premium,SI2,H,2.31,5649.350649350648
Premium,SI2,H,2.35,6953.191489361702
Premium,SI2,H,2.36,7942.796610169492
Premium,SI2,H,2.41,6326.970954356846
Premium,SI2,H,2.51,5794.02390438247
Premium,SI2,H,2.52,6953.174603174603
Premium,SI2,H,2.53,5890.711462450594
Premium,SI2,H,2.54,5794.094488188976
Premium,SI2,H,2.58,6277.131782945737
Premium,SI2,H,2.75,5605.454545454545
Premium,SI2,I,0.32,1656.25
Premium,SI2,I,0.35,1462.857142857143
Premium,SI2,I,0.38,1686.842105263158
Premium,SI2,I,0.39,1753.8461538461538
Premium,SI2,I,0.4,1608.75
Premium,SI2,I,0.41,1488.617886178862
Premium,SI2,I,0.42,1688.095238095238
Premium,SI2,I,0.43,1688.3720930232557
Premium,SI2,I,0.45,1844.4444444444443
Premium,SI2,I,0.46,1894.5652173913043
Premium,SI2,I,0.47,1731.9148936170213
Premium,SI2,I,0.5,1800.0
Premium,SI2,I,0.51,1874.5098039215686
Premium,SI2,I,0.54,1875.9259259259259
Premium,SI2,I,0.57,1924.5614035087722
Premium,SI2,I,0.7,2394.761904761905
Premium,SI2,I,0.71,2551.173708920188
Premium,SI2,I,0.74,2436.4864864864867
Premium,SI2,I,0.75,2760.0
Premium,SI2,I,0.81,2204.938271604938
Premium,SI2,I,0.9,3250.0
Premium,SI2,I,0.91,3275.8241758241757
Premium,SI2,I,0.92,3304.3478260869565
Premium,SI2,I,0.95,3407.3684210526317
Premium,SI2,I,0.96,2900.0
Premium,SI2,I,1.0,3529.25
Premium,SI2,I,1.01,3690.9476661951912
Premium,SI2,I,1.02,3847.3856209150326
Premium,SI2,I,1.04,3716.346153846154
Premium,SI2,I,1.05,2772.3809523809523
Premium,SI2,I,1.06,3822.1698113207544
Premium,SI2,I,1.08,3472.222222222222
Premium,SI2,I,1.09,3779.816513761468
Premium,SI2,I,1.1,3372.7272727272725
Premium,SI2,I,1.11,3706.9069069069064
Premium,SI2,I,1.12,3275.892857142857
Premium,SI2,I,1.13,3416.3716814159297
Premium,SI2,I,1.17,3780.3418803418804
Premium,SI2,I,1.18,3705.93220338983
Premium,SI2,I,1.19,3858.6554621848745
Premium,SI2,I,1.2,4019.375
Premium,SI2,I,1.21,3880.495867768595
Premium,SI2,I,1.22,3938.5245901639346
Premium,SI2,I,1.23,4082.1138211382113
Premium,SI2,I,1.24,3528.225806451613
Premium,SI2,I,1.25,3878.933333333333
Premium,SI2,I,1.26,4149.4708994709
Premium,SI2,I,1.27,3970.472440944882
Premium,SI2,I,1.31,4351.145038167939
Premium,SI2,I,1.32,4094.1919191919187
Premium,SI2,I,1.35,4384.444444444444
Premium,SI2,I,1.36,4305.882352941177
Premium,SI2,I,1.39,3471.9424460431655
Premium,SI2,I,1.41,4787.943262411348
Premium,SI2,I,1.46,3780.13698630137
Premium,SI2,I,1.47,4471.088435374149
Premium,SI2,I,1.48,4787.8378378378375
Premium,SI2,I,1.5,4969.047619047618
Premium,SI2,I,1.51,4809.7445600756855
Premium,SI2,I,1.52,4678.9473684210525
Premium,SI2,I,1.53,4878.431372549019
Premium,SI2,I,1.54,4825.487012987012
Premium,SI2,I,1.55,4912.258064516129
Premium,SI2,I,1.57,4641.401273885351
Premium,SI2,I,1.6,5393.75
Premium,SI2,I,1.64,5283.536585365853
Premium,SI2,I,1.65,5206.060606060606
Premium,SI2,I,1.66,3198.795180722892
Premium,SI2,I,1.7,4650.980392156863
Premium,SI2,I,1.71,5300.0
Premium,SI2,I,1.73,5321.9653179190755
Premium,SI2,I,1.74,4516.091954022989
Premium,SI2,I,1.8,4698.333333333333
Premium,SI2,I,2.0,6373.1
Premium,SI2,I,2.01,5670.646766169154
Premium,SI2,I,2.02,6875.346534653465
Premium,SI2,I,2.03,6493.596059113301
Premium,SI2,I,2.04,7321.56862745098
Premium,SI2,I,2.05,4804.878048780488
Premium,SI2,I,2.06,6943.78640776699
Premium,SI2,I,2.07,7272.946859903383
Premium,SI2,I,2.08,7101.76282051282
Premium,SI2,I,2.11,6709.952606635072
Premium,SI2,I,2.12,7186.32075471698
Premium,SI2,I,2.14,6060.747663551401
Premium,SI2,I,2.19,6905.631659056317
Premium,SI2,I,2.2,6840.454545454544
Premium,SI2,I,2.22,6839.639639639639
Premium,SI2,I,2.24,6992.1130952380945
Premium,SI2,I,2.25,4939.555555555556
Premium,SI2,I,2.26,7186.283185840709
Premium,SI2,I,2.27,6580.176211453744
Premium,SI2,I,2.3,4804.782608695653
Premium,SI2,I,2.31,7406.493506493507
Premium,SI2,I,2.32,4703.879310344828
Premium,SI2,I,2.35,7359.148936170212
Premium,SI2,I,2.41,5627.8008298755185
Premium,SI2,I,2.43,6060.493827160493
Premium,SI2,I,2.44,5338.934426229508
Premium,SI2,I,2.47,6060.728744939271
Premium,SI2,I,2.48,7099.596774193548
Premium,SI2,I,2.49,7359.437751004016
Premium,SI2,I,2.5,7378.8
Premium,SI2,I,2.55,5627.843137254902
Premium,SI2,I,2.8,5367.857142857143
Premium,SI2,I,3.0,5656.666666666667
Premium,SI2,I,3.01,6060.465116279071
Premium,SI2,I,3.04,6104.934210526316
Premium,SI2,J,0.3,1350.0
Premium,SI2,J,0.45,1600.0
Premium,SI2,J,0.47,1844.68085106383
Premium,SI2,J,0.49,1836.734693877551
Premium,SI2,J,0.57,1650.8771929824563
Premium,SI2,J,0.71,2052.1126760563384
Premium,SI2,J,0.72,2315.277777777778
Premium,SI2,J,0.75,2117.3333333333335
Premium,SI2,J,0.78,2592.3076923076924
Premium,SI2,J,0.8,2527.5
Premium,SI2,J,0.93,3018.279569892473
Premium,SI2,J,1.0,3047.0
Premium,SI2,J,1.01,3309.2821782178216
Premium,SI2,J,1.02,3324.5098039215686
Premium,SI2,J,1.03,3292.7184466019417
Premium,SI2,J,1.04,3464.4230769230767
Premium,SI2,J,1.05,3292.3809523809523
Premium,SI2,J,1.06,3402.830188679245
Premium,SI2,J,1.07,3836.4485981308408
Premium,SI2,J,1.1,2923.6363636363635
Premium,SI2,J,1.12,2587.4999999999995
Premium,SI2,J,1.13,3622.12389380531
Premium,SI2,J,1.14,3457.456140350878
Premium,SI2,J,1.18,3556.7796610169494
Premium,SI2,J,1.19,3527.731092436975
Premium,SI2,J,1.2,3512.2222222222226
Premium,SI2,J,1.21,3292.5619834710747
Premium,SI2,J,1.22,3541.3934426229507
Premium,SI2,J,1.24,3762.9032258064517
Premium,SI2,J,1.25,3498.133333333333
Premium,SI2,J,1.26,3998.4126984126983
Premium,SI2,J,1.27,3669.2913385826773
Premium,SI2,J,1.28,3557.03125
Premium,SI2,J,1.3,3953.846153846154
Premium,SI2,J,1.31,2822.1374045801526
Premium,SI2,J,1.32,3151.5151515151515
Premium,SI2,J,1.36,3904.411764705882
Premium,SI2,J,1.37,3810.21897810219
Premium,SI2,J,1.44,2822.222222222222
Premium,SI2,J,1.46,4374.657534246576
Premium,SI2,J,1.47,4233.333333333333
Premium,SI2,J,1.5,3799.666666666667
Premium,SI2,J,1.51,4445.0331125827815
Premium,SI2,J,1.55,4280.645161290323
Premium,SI2,J,1.57,3841.4012738853503
Premium,SI2,J,1.61,4500.0
Premium,SI2,J,1.64,3429.268292682927
Premium,SI2,J,1.68,4554.761904761905
Premium,SI2,J,1.7,4500.0
Premium,SI2,J,1.71,4994.152046783626
Premium,SI2,J,1.74,4994.252873563219
Premium,SI2,J,1.78,4993.820224719101
Premium,SI2,J,2.0,5817.333333333333
Premium,SI2,J,2.01,6233.499170812604
Premium,SI2,J,2.02,5073.762376237623
Premium,SI2,J,2.03,6027.980295566504
Premium,SI2,J,2.09,6264.114832535885
Premium,SI2,J,2.1,5949.523809523809
Premium,SI2,J,2.11,5830.68720379147
Premium,SI2,J,2.12,5726.415094339623
Premium,SI2,J,2.13,6172.769953051644
Premium,SI2,J,2.14,5737.850467289719
Premium,SI2,J,2.17,6209.907834101383
Premium,SI2,J,2.18,5949.541284403669
Premium,SI2,J,2.19,5373.059360730594
Premium,SI2,J,2.2,5938.636363636363
Premium,SI2,J,2.21,5875.339366515836
Premium,SI2,J,2.22,6172.522522522522
Premium,SI2,J,2.23,5726.457399103139
Premium,SI2,J,2.24,6172.767857142857
Premium,SI2,J,2.3,5895.652173913044
Premium,SI2,J,2.32,6321.551724137931
Premium,SI2,J,2.38,4502.5210084033615
Premium,SI2,J,2.42,6693.388429752066
Premium,SI2,J,2.47,6693.117408906882
Premium,SI2,J,2.51,6485.258964143427
Premium,SI2,J,2.6,6618.846153846153
Premium,SI2,J,3.01,6215.946843853821
Premium,VS1,D,0.26,2100.0
Premium,VS1,D,0.3,2712.0000000000005
Premium,VS1,D,0.31,2901.612903225807
Premium,VS1,D,0.32,3218.75
Premium,VS1,D,0.33,2827.272727272727
Premium,VS1,D,0.37,2477.4774774774774
Premium,VS1,D,0.38,3000.0
Premium,VS1,D,0.39,2879.487179487179
Premium,VS1,D,0.4,2917.5
Premium,VS1,D,0.41,2639.0243902439024
Premium,VS1,D,0.42,2873.809523809524
Premium,VS1,D,0.44,2800.0
Premium,VS1,D,0.51,3996.078431372549
Premium,VS1,D,0.53,4405.03144654088
Premium,VS1,D,0.54,3667.2839506172836
Premium,VS1,D,0.55,3590.9090909090905
Premium,VS1,D,0.57,3906.140350877193
Premium,VS1,D,0.58,3959.48275862069
Premium,VS1,D,0.59,3942.3728813559323
Premium,VS1,D,0.61,3780.3278688524592
Premium,VS1,D,0.63,4053.968253968254
Premium,VS1,D,0.65,3672.3076923076924
Premium,VS1,D,0.66,4334.848484848485
Premium,VS1,D,0.7,4789.821428571428
Premium,VS1,D,0.71,4426.760563380282
Premium,VS1,D,0.72,4514.583333333333
Premium,VS1,D,0.73,4915.753424657534
Premium,VS1,D,0.74,4612.162162162162
Premium,VS1,D,0.77,5196.753246753247
Premium,VS1,D,0.81,5242.592592592592
Premium,VS1,D,0.84,5196.428571428572
Premium,VS1,D,0.94,6361.702127659575
Premium,VS1,D,1.0,7913.8
Premium,VS1,D,1.01,7992.786421499293
Premium,VS1,D,1.02,8020.588235294117
Premium,VS1,D,1.03,6770.873786407767
Premium,VS1,D,1.04,7664.74358974359
Premium,VS1,D,1.12,7708.035714285714
Premium,VS1,D,1.17,8567.948717948719
Premium,VS1,D,1.4,9807.142857142857
Premium,VS1,D,1.5,11195.333333333334
Premium,VS1,D,1.52,11659.868421052632
Premium,VS1,E,0.23,2230.4347826086955
Premium,VS1,E,0.25,2232.0
Premium,VS1,E,0.26,1984.6153846153843
Premium,VS1,E,0.27,1904.9382716049383
Premium,VS1,E,0.3,2788.3333333333335
Premium,VS1,E,0.31,2716.129032258065
Premium,VS1,E,0.32,2632.8125
Premium,VS1,E,0.33,2675.151515151515
Premium,VS1,E,0.34,2544.1176470588234
Premium,VS1,E,0.35,2522.142857142857
Premium,VS1,E,0.36,2476.666666666667
Premium,VS1,E,0.37,2533.7837837837837
Premium,VS1,E,0.38,2722.368421052631
Premium,VS1,E,0.39,2752.136752136752
Premium,VS1,E,0.4,2703.035714285714
Premium,VS1,E,0.41,2703.7694013303776
Premium,VS1,E,0.42,2672.3809523809527
Premium,VS1,E,0.43,2720.9302325581393
Premium,VS1,E,0.44,2813.6363636363635
Premium,VS1,E,0.46,2975.5434782608695
Premium,VS1,E,0.47,3489.3617021276596
Premium,VS1,E,0.49,3218.3673469387754
Premium,VS1,E,0.5,3528.8571428571427
Premium,VS1,E,0.51,3656.582633053221
Premium,VS1,E,0.52,3350.0
Premium,VS1,E,0.54,4066.6666666666665
Premium,VS1,E,0.55,4140.0
Premium,VS1,E,0.56,3403.5714285714284
Premium,VS1,E,0.58,3789.6551724137935
Premium,VS1,E,0.6,3125.0
Premium,VS1,E,0.62,3541.935483870968
Premium,VS1,E,0.63,3446.031746031746
Premium,VS1,E,0.66,3686.363636363636
Premium,VS1,E,0.7,4073.6507936507937
Premium,VS1,E,0.71,4112.6760563380285
Premium,VS1,E,0.73,4238.356164383562
Premium,VS1,E,0.74,4398.648648648649
Premium,VS1,E,0.77,4233.766233766234
Premium,VS1,E,0.78,4419.658119658119
Premium,VS1,E,0.79,4535.443037974684
Premium,VS1,E,0.8,4958.75
Premium,VS1,E,0.84,5140.476190476191
Premium,VS1,E,0.9,5958.88888888889
Premium,VS1,E,0.91,5622.252747252747
Premium,VS1,E,1.0,7524.571428571428
Premium,VS1,E,1.01,7735.148514851485
Premium,VS1,E,1.03,7643.68932038835
Premium,VS1,E,1.04,6504.807692307692
Premium,VS1,E,1.06,6940.094339622641
Premium,VS1,E,1.07,7391.588785046729
Premium,VS1,E,1.11,7503.603603603603
Premium,VS1,E,1.13,7392.035398230089
Premium,VS1,E,1.19,7784.033613445378
Premium,VS1,E,1.2,8377.5
Premium,VS1,E,1.21,8131.4049586776855
Premium,VS1,E,1.25,8870.4
Premium,VS1,E,1.26,8227.777777777777
Premium,VS1,E,1.28,9539.0625
Premium,VS1,E,1.33,9279.6992481203
Premium,VS1,E,1.41,8986.524822695035
Premium,VS1,E,1.5,10563.833333333334
Premium,VS1,E,1.51,10919.205298013245
Premium,VS1,E,1.52,10916.611842105263
Premium,VS1,E,1.57,10939.490445859872
Premium,VS1,E,1.59,10988.993710691824
Premium,VS1,F,0.25,2232.0
Premium,VS1,F,0.26,1984.6153846153843
Premium,VS1,F,0.3,2460.0000000000005
Premium,VS1,F,0.31,2503.2258064516127
Premium,VS1,F,0.34,2161.7647058823527
Premium,VS1,F,0.35,2501.4285714285716
Premium,VS1,F,0.36,2191.666666666667
Premium,VS1,F,0.37,2251.3513513513512
Premium,VS1,F,0.38,2666.6666666666665
Premium,VS1,F,0.39,2533.3333333333335
Premium,VS1,F,0.4,2555.0
Premium,VS1,F,0.41,2568.2926829268295
Premium,VS1,F,0.42,2556.5476190476193
Premium,VS1,F,0.43,2583.1395348837214
Premium,VS1,F,0.44,2568.939393939394
Premium,VS1,F,0.45,2731.111111111111
Premium,VS1,F,0.46,2723.913043478261
Premium,VS1,F,0.5,3566.0
Premium,VS1,F,0.51,3623.8095238095234
Premium,VS1,F,0.52,3600.0
Premium,VS1,F,0.53,3135.8490566037735
Premium,VS1,F,0.54,3165.7407407407404
Premium,VS1,F,0.55,3260.9090909090905
Premium,VS1,F,0.56,3599.9999999999995
Premium,VS1,F,0.57,3161.4035087719303
Premium,VS1,F,0.58,4600.0
Premium,VS1,F,0.6,3570.0
Premium,VS1,F,0.62,3132.2580645161293
Premium,VS1,F,0.66,3587.8787878787875
Premium,VS1,F,0.7,4019.0476190476197
Premium,VS1,F,0.71,4029.401408450705
Premium,VS1,F,0.72,3910.416666666667
Premium,VS1,F,0.73,4056.1643835616437
Premium,VS1,F,0.74,4112.837837837838
Premium,VS1,F,0.77,4080.9523809523803
Premium,VS1,F,0.78,4284.615384615385
Premium,VS1,F,0.8,4766.25
Premium,VS1,F,0.82,4284.1463414634145
Premium,VS1,F,0.88,4455.681818181818
Premium,VS1,F,0.9,5604.444444444444
Premium,VS1,F,1.0,7131.142857142857
Premium,VS1,F,1.01,7258.055805580559
Premium,VS1,F,1.02,7303.725490196079
Premium,VS1,F,1.03,6585.436893203883
Premium,VS1,F,1.04,7338.461538461538
Premium,VS1,F,1.05,7727.619047619048
Premium,VS1,F,1.07,6434.579439252336
Premium,VS1,F,1.09,6961.467889908256
Premium,VS1,F,1.1,7056.363636363636
Premium,VS1,F,1.11,6836.336336336335
Premium,VS1,F,1.12,6977.678571428572
Premium,VS1,F,1.15,6972.173913043479
Premium,VS1,F,1.18,8176.271186440678
Premium,VS1,F,1.2,7394.166666666667
Premium,VS1,F,1.21,7745.867768595042
Premium,VS1,F,1.23,7714.634146341464
Premium,VS1,F,1.24,7987.298387096775
Premium,VS1,F,1.26,8106.084656084656
Premium,VS1,F,1.29,8089.922480620154
Premium,VS1,F,1.3,8585.384615384613
Premium,VS1,F,1.32,8467.424242424242
Premium,VS1,F,1.42,7280.281690140845
Premium,VS1,F,1.5,10411.555555555557
Premium,VS1,F,1.51,9508.278145695363
Premium,VS1,F,1.52,10211.842105263158
Premium,VS1,F,1.55,10247.419354838708
Premium,VS1,F,1.62,9945.679012345678
Premium,VS1,F,1.7,10831.764705882353
Premium,VS1,G,0.26,1678.8461538461538
Premium,VS1,G,0.29,1886.2068965517242
Premium,VS1,G,0.3,2425.119047619047
Premium,VS1,G,0.31,2390.0
Premium,VS1,G,0.32,2427.9605263157896
Premium,VS1,G,0.33,2296.2382445141056
Premium,VS1,G,0.34,2501.4705882352937
Premium,VS1,G,0.35,2464.2857142857147
Premium,VS1,G,0.36,2425.3968253968255
Premium,VS1,G,0.37,2358.378378378379
Premium,VS1,G,0.38,2546.9924812030076
Premium,VS1,G,0.39,2481.196581196581
Premium,VS1,G,0.4,2666.0
Premium,VS1,G,0.41,2313.658536585366
Premium,VS1,G,0.42,2282.8571428571436
Premium,VS1,G,0.43,2293.798449612403
Premium,VS1,G,0.44,2268.181818181818
Premium,VS1,G,0.46,2363.0434782608695
Premium,VS1,G,0.5,3325.0526315789475
Premium,VS1,G,0.51,3369.444444444444
Premium,VS1,G,0.52,3353.125
Premium,VS1,G,0.53,3252.830188679245
Premium,VS1,G,0.54,3251.0582010582007
Premium,VS1,G,0.55,3258.181818181818
Premium,VS1,G,0.56,3362.5
Premium,VS1,G,0.57,3155.263157894737
Premium,VS1,G,0.58,3409.4827586206898
Premium,VS1,G,0.59,3374.576271186441
Premium,VS1,G,0.61,3593.44262295082
Premium,VS1,G,0.62,2986.2903225806454
Premium,VS1,G,0.68,3420.5882352941176
Premium,VS1,G,0.7,3664.1558441558445
Premium,VS1,G,0.71,3841.7840375586857
Premium,VS1,G,0.72,3675.0
Premium,VS1,G,0.73,3787.214611872146
Premium,VS1,G,0.74,3631.081081081081
Premium,VS1,G,0.76,3864.4736842105262
Premium,VS1,G,0.77,3696.103896103896
Premium,VS1,G,0.79,3864.5569620253164
Premium,VS1,G,0.8,4392.5
Premium,VS1,G,0.81,4106.584362139917
Premium,VS1,G,0.83,4339.759036144578
Premium,VS1,G,0.9,5074.074074074074
Premium,VS1,G,0.91,4989.010989010989
Premium,VS1,G,0.93,5153.763440860214
Premium,VS1,G,1.0,6392.5
Premium,VS1,G,1.01,6336.344884488449
Premium,VS1,G,1.02,6508.578431372549
Premium,VS1,G,1.03,6459.029126213592
Premium,VS1,G,1.04,6421.153846153846
Premium,VS1,G,1.05,6616.428571428571
Premium,VS1,G,1.06,6639.308176100629
Premium,VS1,G,1.07,5984.11214953271
Premium,VS1,G,1.08,6120.833333333333
Premium,VS1,G,1.09,6809.174311926605
Premium,VS1,G,1.12,6770.089285714285
Premium,VS1,G,1.13,6645.42772861357
Premium,VS1,G,1.16,6988.793103448276
Premium,VS1,G,1.17,6508.54700854701
Premium,VS1,G,1.19,6814.285714285715
Premium,VS1,G,1.2,7004.7619047619055
Premium,VS1,G,1.21,7055.99173553719
Premium,VS1,G,1.22,6931.147540983607
Premium,VS1,G,1.23,6719.744483159117
Premium,VS1,G,1.24,6427.150537634409
Premium,VS1,G,1.25,7240.000000000001
Premium,VS1,G,1.27,7378.740157480315
Premium,VS1,G,1.28,7292.96875
Premium,VS1,G,1.29,7251.162790697675
